1466044355621554,0,589.0999999046326,6248553.524071611,332963.9329309945,-41.72032917711856,-0.02016536721735862,0.01097086506974565,2.825851308968312
1466044356019240,1,558.4000000953674,6248553.434895504,332963.9631689249,-41.71957451996536,-0.02209438566930534,0.01450585835417375,2.826827356401864
1466044356499561,2,527.3000001907349,6248553.31921549,332964.0000865086,-41.71935202483191,-0.02322130914323032,0.01372537464549765,2.825830558857918
1466044356957255,3,495.9000000953674,6248553.209823807,332964.0301363777,-41.7192682840053,-0.02209324127119034,0.01451867663934827,2.825191143584251
1466044357392569,4,464.9000000953674,6248553.110559787,332964.0602513992,-41.72173784056978,-0.0207416375336476,0.01656289087115499,2.82480864743133
1466044356972257,5,422,6248553.206080947,332964.0312357465,-41.71925451684974,-0.0220871233426407,0.01449905142888427,2.82521210337162
1466044356522065,6,453.5,6248553.31403815,332964.0014975512,-41.71961176649272,-0.02318986316706939,0.01380399207079084,2.825729234859622
1466044356049244,7,484.9000000953674,6248553.429108275,332963.9652783787,-41.71901463028356,-0.02213185069724426,0.01450753555073746,2.826698447554614
1466044355651558,8,515.6999998092651,6248553.517054592,332963.9350197756,-41.72054254322347,-0.02023413907721639,0.01121777696482837,2.825979496679306
1466044355231371,9,545.1999998092651,6248553.616080169,332963.9043943044,-41.7206611984456,-0.02045096441660076,0.009214754176773131,2.823892199068069
1466044354833687,10,499.5,6248553.704740698,332963.8694887307,-41.71791412819103,-0.0199680729702115,0.007383059699460864,2.820615322837829
1466044355253875,11,471.0999999046326,6248553.611102909,332963.9060212959,-41.72045965707213,-0.02042210304700165,0.009421768058173734,2.824060158256617
1466044355666562,12,441.6999998092651,6248553.513595182,332963.9361022321,-41.7206148203649,-0.02026200907096267,0.01136143470384181,2.826018774690628
1466044356064247,13,411.3000001907349,6248553.425454682,332963.9662521464,-41.71889943795607,-0.0220225532218814,0.01451245986312628,2.826657972793579
1466044356537067,14,379.5999999046326,6248553.310587013,332964.0024351645,-41.71978456077248,-0.02316770472343131,0.0138566644819676,2.825661060535855
