1466045001863339,0,351.8000001907349,6248553.803261574,332966.7795053049,-41.64412979580911,-0.01033953447651848,0.0444976648961032,-2.739264992005262
1466045002486180,1,357,6248553.664082425,332966.7184263452,-41.64885646222793,-0.01168622484579682,0.04215991032421589,-2.73572042652239
1466045003169034,2,367,6248553.509521585,332966.6469090965,-41.65326626200303,-0.01122290462307632,0.03722196017041803,-2.727710286303656
1466045003866888,3,380,6248553.347102629,332966.5754578574,-41.65664472123989,-0.01063322803402945,0.03388779323211095,-2.718560988189068
1466045004519861,4,389.4000000953674,6248553.202736674,332966.5092108034,-41.66217380479817,-0.00966784692975872,0.03265906980777505,-2.713097898861558
1466045004534864,5,334.6999998092651,6248553.199379275,332966.5076470469,-41.66237726800341,-0.009697385386364027,0.03254604012765904,-2.712961040336156
1466045003889515,6,325.6999998092651,6248553.341903712,332966.5729767938,-41.65690155637198,-0.01054874581546387,0.03374144476770518,-2.71844662289596
1466045003146530,7,312.8000001907349,6248553.514893323,332966.6491196302,-41.65316780310703,-0.01113419390345606,0.03717753615864577,-2.728056863802332
1466045002478680,8,303.0999999046326,6248553.665671859,332966.7191473311,-41.64875045029149,-0.01170698318779468,0.04229849224090576,-2.73573412366976
1466045001893342,9,297.8000001907349,6248553.796720453,332966.7767357607,-41.64444143363426,-0.01033491288421282,0.04427122587362639,-2.739018781285594
1466045001923347,10,244.3000001907349,6248553.790166002,332966.7740254013,-41.64474414698749,-0.01023942750113085,0.04400278571262956,-2.738763866802351
1466045002501184,11,250.0999999046326,6248553.660904393,332966.7169887195,-41.64905970858612,-0.01164053994837397,0.04189438898864477,-2.735689315546039
1466045003214041,12,259.8000001907349,6248553.498810686,332966.6426490599,-41.65332091071272,-0.01141005927942693,0.03748371310293674,-2.727001444703237
1466045003904517,13,271.6999998092651,6248553.338487883,332966.5713241122,-41.65710122518791,-0.01049773401232436,0.0336295700006932,-2.71837040904154
1466045004542364,14,280.5,6248553.197700912,332966.5068653251,-41.66247897926378,-0.009712151661411671,0.03248953658830891,-2.712892624756571
