1466040439908160,0,595.1999998092651,6248551.255570775,332962.2969341556,-41.81350652121902,0.08021779265403747,-0.007414865838736295,1.970235385131836
1466040440088161,1,549.6999998092651,6248551.248784375,332962.3162264155,-41.81326206096605,0.08021399242669344,-0.006257964859884233,1.969971759662628
1466040440305799,2,504.0999999046326,6248551.24036457,332962.3342577774,-41.81293090553209,0.08049389085173607,-0.006014675900340081,1.969844759464264
1466040440568413,3,457.5999999046326,6248551.23123596,332962.3555089873,-41.81295934491654,0.08018538879454136,-0.005550197048876435,1.969508404669762
1466040440808542,4,409.9000000953674,6248551.222968793,332962.374208719,-41.81290857247899,0.08007670724213124,-0.004576186525365337,1.968685308105945
1466040439210405,5,409.5999999046326,6248551.280320795,332962.2410013438,-41.81411696635615,0.08095127163380385,-0.009413211792334914,1.970594237458706
1466040439000279,6,457,6248551.288417227,332962.2162911104,-41.81823141715656,0.08149718470274941,-0.009994990937929609,1.970690277557916
1466040438797651,7,503.9000000953674,6248551.295572387,332962.2004556435,-41.81832491978314,0.08173127623993209,-0.01056338716372104,1.970771640047421
1466040438580151,8,549.9000000953674,6248551.304178677,332962.1834043711,-41.8189400112997,0.08131695087075233,-0.01096183885917068,1.971000083427429
1466040438370025,9,595.0999999046326,6248551.311654667,332962.1673779601,-41.81913772978319,0.08126902711344125,-0.01125767102678824,1.970704776397102
1466040436434260,10,591.5999999046326,6248551.390128529,332961.9913544016,-41.8180111788515,0.08065570575594902,-0.006971764787845313,1.971929377603531
1466040436726889,11,546.8000001907349,6248551.379264342,332962.0147823487,-41.81733346646698,0.08086065875262022,-0.008431581413634122,1.97174164273262
1466040437019515,12,501,6248551.366388139,332962.0440653562,-41.81769890446701,0.08121150016397827,-0.01044700617379443,1.971078185842606
1466040437229517,13,453.6999998092651,6248551.357042747,332962.0666703644,-41.8181182461874,0.08158510156989099,-0.009743245040345936,1.970806562178135
1466040437552144,14,406.8000001907349,6248551.34491008,332962.0944249853,-41.81796987211704,0.08126165117397903,-0.01167931914916262,1.970637730550766
